FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	606.791	538.112	2006.31906479	0.925550244763	234.1318	4	0.199	0.735	0	
0	598.924	531.924	3451.43739336	0.97185170294	220.7323	4	-0.180	0.770	0	
0	602.999	539.826	1765.22471745	0.946237161366	229.25	4	0.878	0.754	0	
0	606.604	542.349	2008.16780418	0.919602196659	230.0366	4	0.141	0.745	0	
0	596.864	525.098	6362.09280574	0.983558056227	218.6006	4	-0.182	0.723	0	
0	601.286	525.242	2708.94382986	0.964717151896	221.8844	4	-0.214	0.739	0	
0	599.784	544.054	2280.342072	0.960284679209	211.7156	4	-0.182	0.802	0	
0	602.104	520.928	1995.26231497	0.956753368618	218.8232	4	-0.272	0.717	0	
0	627.568	557.408	4389.34785535	0.941022483527	199.0143	4	-0.105	0.635	0	
0	957.433	513.113	4353.1135923	0.974540741766	188.4287	4	-0.586	0.890	0	
0	952.674	517.392	6251.72692776	0.98174794302	190.6964	4	-0.339	0.844	0	
0	726.533	526.999	1083.42786215	0.931536765239	195.6996	4	-1.048	0.767	0	
0	303.992	523.324	6492.32123143	0.985371506859	188.8446	4	-0.082	0.683	0	
0	158.541	527.932	2155.75796804	0.965606098542	175.7339	4	0.682	0.725	0	
0	1008.986	528.118	7059.92357894	0.978137704323	181.7077	4	-0.580	1.139	0	
0	787.477	542.020	4429.961991	0.983558056227	190.1211	4	-0.015	0.572	0	
0	996.557	545.890	7426.77043715	0.979039017448	198.3918	4	-0.464	1.103	0	
0	1009.892	548.718	8002.02677119	0.983558056227	177.8503	4	-0.135	0.928	0	
0	608.543	555.943	969.170083947	0.92811117102	205.5471	4	-0.420	0.659	0	
0	613.934	559.375	1687.32989063	0.964717151896	205.2282	4	-0.054	0.525	0	
0	1337.472	554.284	1335.36503333	0.962941712972	171.2812	4	0.247	0.511	0	
0	728.624	556.795	1149.2115972	0.947981801011	189.855	4	-0.901	0.617	0	
0	704.576	561.055	6058.98671139	0.987188301068	183.1082	4	-0.020	0.569	0	
0	329.093	561.538	5530.9534074	0.976337566583	193.1952	4	-0.485	1.040	0	
0	346.923	566.800	1881.04852892	0.967386449969	184.4647	4	-0.524	0.584	0	
0	980.948	567.479	7277.79804537	0.986279485631	184.3828	4	-0.221	0.702	0	
0	918.086	574.055	333.887376725	0.867760744991	183.2052	4	1.829	0.498	0	
0	1294.292	581.033	1813.00916702	0.949729657362	172.9792	4	-1.080	0.961	0	
0	807.113	591.951	6829.67440808	0.985371506859	192.8529	4	0.064	0.648	0	
0	147.841	594.225	1267.068225	0.711868867262	173.415	4	-0.072	0.546	0	
0	827.326	600.752	1288.24955169	0.91453430312	188.2362	4	0.025	0.526	0	
0	785.355	620.557	5997.91076256	0.988097953941	186.4326	4	0.145	0.534	0	
0	216.470	625.825	4591.98012837	0.98265258283	174.9944	4	0.016	0.655	0	
0	811.854	626.393	6269.02497476	0.986279485631	189.0737	4	0.007	0.617	0	
0	662.029	632.908	6735.96776223	0.979941161096	186.1737	4	-0.441	0.994	0	
0	668.658	636.561	3308.26278856	0.97185170294	182.333	4	-0.543	0.816	0	
0	1200.974	634.624	1589.27846988	0.94710907947	176.8606	4	-1.151	0.895	0	
0	654.835	640.328	7467.92589931	0.986279485631	183.7646	4	-0.059	0.678	0	
0	1163.197	649.375	904.482149048	0.944495732508	176.588	4	-0.001	0.537	0	
0	112.449	656.108	6217.27389294	0.968277856261	172.5979	4	-0.927	1.587	0	
0	1243.350	745.719	2120.31311674	0.880643228418	182.8132	4	0.379	0.586	0	
0	464.157	753.982	3557.9513056	0.979941161096	179.7144	4	0.102	0.622	0	
0	1307.831	759.786	946.237161366	0.926403100736	172.1268	4	-1.135	0.793	0	
0	411.469	783.528	6036.70564786	0.970957006529	203.3363	4	-0.680	1.320	0	
0	416.849	789.195	5602.73394794	0.979039017448	202.8434	4	-0.444	0.898	0	
0	399.184	785.098	4579.30953152	0.978137704323	190.4781	4	-0.458	0.800	0	
0	426.170	786.845	3587.56683039	0.978137704323	198.7788	4	-0.343	0.625	0	
0	466.633	793.931	5765.0091377	0.974540741766	181.6707	4	-0.638	1.170	0	
0	381.605	812.752	1555.96563161	0.92299638484	196.389	4	0.466	0.909	0	
0	390.389	815.025	2951.20922667	0.879832499442	211.2588	4	-0.159	0.609	0	
0	388.283	815.462	2905.3603143	0.891250938134	214.7704	4	-0.239	0.598	0	
0	384.597	816.236	7805.48691466	0.98265258283	211.593	4	0.173	0.691	0	
0	383.210	848.550	4549.8806015	0.968277856261	197.3521	4	-0.325	1.020	0	
0	1291.100	814.482	2246.98410364	0.966495864314	178.7733	4	-0.640	0.721	0	
0	399.983	821.936	3791.40344183	0.956753368618	201.3044	4	0.109	0.669	0	
0	402.048	823.956	3235.9365693	0.919602196659	196.7092	4	-0.306	0.754	0	
0	401.445	826.587	3031.09815358	0.935836543584	198.376	4	-0.139	0.659	0	
0	440.443	819.488	2797.69263785	0.977237220956	183.7341	4	-0.167	0.584	0	
0	414.789	819.552	3915.6151484	0.979039017448	194.2325	4	-0.349	0.680	0	
0	1111.958	853.209	1481.83551752	0.950604793656	188.6006	4	-0.723	0.747	0	
0	1225.448	853.911	5670.22118161	0.967386449969	204.9287	4	-0.531	1.472	0	
0	713.759	855.115	1013.91138574	0.905315591648	200.3243	4	-2.051	0.956	0	
0	733.714	860.350	3681.28973643	0.898669495048	218.8504	4	-0.296	0.827	0	
0	716.053	877.907	1791.43064841	0.947981801011	212.4931	4	-0.976	0.856	0	
0	728.093	881.855	2608.55501187	0.968277856261	205.7579	4	-0.123	0.726	0	
0	758.757	871.297	1602.50723888	0.955872571885	192.0503	4	-0.392	0.644	0	
0	1209.355	860.323	2112.51596624	0.941022483527	210.3534	4	0.514	0.880	0	
0	358.704	869.802	1605.4618868	0.939290651618	188.5072	4	1.236	1.033	0	
0	934.776	871.733	1196.74053131	0.94710907947	179.1529	4	0.658	0.618	0	
0	667.323	871.232	4246.19563946	0.976337566583	183.0245	4	0.194	0.844	0	
0	1326.459	881.090	2083.53116057	0.953235043921	175.0094	4	-0.980	0.995	0	
0	772.189	881.534	4145.72031787	0.983558056227	183.7371	4	0.230	0.560	0	
0	940.914	884.961	6692.67906936	0.98446436398	186.8283	4	-0.265	0.730	0	
0	1237.643	889.011	5257.75082257	0.960284679209	212.4071	4	-0.958	1.698	0	
0	381.737	889.100	3644.18150789	0.974540741766	183.152	4	-0.450	0.819	0	
0	1287.928	889.879	4421.80921074	0.972747223777	182.7045	4	-0.498	1.017	0	
0	1184.665	900.992	5223.96188999	0.962941712972	209.3058	4	-1.037	1.551	0	
0	1157.416	903.205	2676.70185563	0.956753368618	200.3102	4	-0.743	0.900	0	
0	895.961	904.035	6415.04932511	0.97543874044	194.1335	4	-0.534	1.201	0	
0	304.022	904.058	1676.48626607	0.945366045958	184.2944	4	-1.225	0.945	0	
0	1195.011	904.128	5252.9104845	0.969170083947	211.9823	4	-0.773	1.240	0	
0	932.100	904.817	5445.02652842	0.968277856261	198.4683	4	-0.839	1.383	0	
0	938.693	905.632	5888.43655356	0.967386449969	193.5043	4	-0.892	1.518	0	
0	1223.939	918.290	4866.31256073	0.965606098542	214.3332	4	-0.315	0.942	0	
0	1232.348	974.553	1054.87257132	0.815830617449	205.6747	4	-4.464	1.924	0	
0	914.784	912.861	5780.96047406	0.968277856261	202.4713	4	-0.881	1.438	0	
0	876.235	916.951	1823.05596068	0.964717151896	193.9726	4	-0.322	0.607	0	
0	269.239	917.440	7297.93515214	0.978137704323	181.5681	4	-0.529	1.190	0	
0	868.554	920.207	5161.78605497	0.976337566583	192.119	4	-0.479	0.962	0	
0	1192.486	921.155	6711.19719698	0.970957006529	213.2318	4	-0.788	1.428	0	
0	1351.809	921.449	6748.38730871	0.965606098542	183.0758	4	-0.983	1.829	0	
0	1336.588	923.491	2516.51776161	0.972747223777	180.1648	4	-0.184	0.608	0	
0	1209.520	926.545	4066.3054634	0.954113410282	216.3686	4	-0.186	1.033	0	
0	1204.573	928.922	4218.90746568	0.967386449969	212.2661	4	-0.396	1.095	0	
0	1179.833	937.877	4861.83258465	0.965606098542	204.8363	4	-0.536	1.376	0	
0	253.133	938.318	8279.42163712	0.98265258283	180.4281	4	-0.348	0.992	0	
0	248.606	942.849	6356.23579938	0.976337566583	176.6871	4	-0.201	0.940	0	
0	247.001	946.144	6426.87717317	0.979941161096	175.5348	4	-0.170	0.806	0	
0	1064.760	947.385	4781.89460666	0.974540741766	185.8952	4	-0.603	1.024	0	
0	1178.669	950.898	5812.99567725	0.957634976969	197.9751	4	-1.148	1.912	0	
0	1039.403	958.001	3229.9812406	0.973643569799	193.6884	4	-0.217	0.721	0	
0	1160.083	955.518	1702.94256188	0.935836543584	186.1492	4	1.404	1.169	0	
0	851.127	980.493	3218.10344309	0.945366045958	230.2321	4	-1.103	1.399	0	
0	827.892	983.285	3610.771451	0.951480736352	198.6701	4	-1.062	1.405	0	
0	1362.739	967.092	2948.49231389	0.963829023624	175.1421	4	-0.571	1.019	0	
0	1257.801	973.896	2242.84881587	0.953235043921	203.6524	4	-0.561	0.995	0	
0	1047.319	1002.875	3253.8685178	0.880643228418	187.5938	4	-0.445	1.045	0	
0	1046.347	1007.258	4508.16704541	0.779112191113	187.4431	4	-0.235	0.719	0	
0	1017.602	1005.657	4043.89620508	0.948855326728	206.7573	4	0.089	0.790	0	
0	959.021	981.786	849.571627156	0.941889596523	180.0487	4	-0.188	0.528	0	
0	1275.462	987.831	1487.30487005	0.958517397686	190.2389	4	0.172	0.609	0	
